"Data","Ora","Azione","Stazione","Elett.","Minuti","Consumo"
"<nobr>23/05/2017</nobr>","<nobr>12:57:54</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>22/05/2017</nobr>","<nobr>21:15:17</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>22/05/2017</nobr>","<nobr>21:04:02</nobr>","<nobr>12</nobr>","<nobr>Sacco</nobr>","","",""
"<nobr>22/05/2017</nobr>","<nobr>19:28:55</nobr>","<nobr>24</nobr>","<nobr>Sacco</nobr>","","<nobr>46</nobr>","<nobr>0,00</nobr>"
"<nobr>22/05/2017</nobr>","<nobr>18:42:21</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>22/05/2017</nobr>","<nobr>14:43:57</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>22/05/2017</nobr>","<nobr>14:41:24</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>18/05/2017</nobr>","<nobr>17:31:27</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>18/05/2017</nobr>","<nobr>17:26:59</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>18/05/2017</nobr>","<nobr>15:19:08</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>18/05/2017</nobr>","<nobr>15:13:57</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>18/05/2017</nobr>","<nobr>14:06:39</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>18/05/2017</nobr>","<nobr>14:01:37</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>18/05/2017</nobr>","<nobr>14:01:05</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>0</nobr>","<nobr>0,00</nobr>"
"<nobr>17/05/2017</nobr>","<nobr>17:31:36</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>17/05/2017</nobr>","<nobr>17:24:48</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>17/05/2017</nobr>","<nobr>14:02:27</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>17/05/2017</nobr>","<nobr>04:28:33</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>10</nobr>","<nobr>0,00</nobr>"
"<nobr>17/05/2017</nobr>","<nobr>04:18:26</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>17/05/2017</nobr>","<nobr>04:18:04</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>17/05/2017</nobr>","<nobr>04:17:52</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>16/05/2017</nobr>","<nobr>19:31:20</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>34</nobr>","<nobr>0,00</nobr>"
"<nobr>16/05/2017</nobr>","<nobr>18:57:42</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>16/05/2017</nobr>","<nobr>15:48:02</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>16/05/2017</nobr>","<nobr>15:45:17</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>16/05/2017</nobr>","<nobr>14:05:57</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>16/05/2017</nobr>","<nobr>13:58:16</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/05/2017</nobr>","<nobr>19:08:15</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>24</nobr>","<nobr>0,00</nobr>"
"<nobr>15/05/2017</nobr>","<nobr>18:44:49</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>15/05/2017</nobr>","<nobr>15:58:19</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>23</nobr>","<nobr>0,00</nobr>"
"<nobr>15/05/2017</nobr>","<nobr>15:35:08</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>15/05/2017</nobr>","<nobr>10:02:57</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>15/05/2017</nobr>","<nobr>09:54:31</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/05/2017</nobr>","<nobr>18:21:41</nobr>","<nobr>24</nobr>","<nobr>Stazione Mori</nobr>","","<nobr>58</nobr>","<nobr>0,00</nobr>"
"<nobr>11/05/2017</nobr>","<nobr>17:23:45</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/05/2017</nobr>","<nobr>17:23:41</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>11/05/2017</nobr>","<nobr>17:22:45</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/05/2017</nobr>","<nobr>17:22:33</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>11/05/2017</nobr>","<nobr>17:14:09</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>11/05/2017</nobr>","<nobr>12:22:13</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>11/05/2017</nobr>","<nobr>12:17:40</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/05/2017</nobr>","<nobr>12:17:28</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>11/05/2017</nobr>","<nobr>12:16:32</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>10/05/2017</nobr>","<nobr>19:21:02</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>26</nobr>","<nobr>0,00</nobr>"
"<nobr>10/05/2017</nobr>","<nobr>18:55:43</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>10/05/2017</nobr>","<nobr>18:55:37</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>10/05/2017</nobr>","<nobr>18:53:10</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>10/05/2017</nobr>","<nobr>12:45:36</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>10/05/2017</nobr>","<nobr>12:40:12</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/05/2017</nobr>","<nobr>19:41:52</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>09/05/2017</nobr>","<nobr>19:35:16</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>09/05/2017</nobr>","<nobr>19:35:08</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>09/05/2017</nobr>","<nobr>19:33:16</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>09/05/2017</nobr>","<nobr>17:25:24</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>11</nobr>","<nobr>0,00</nobr>"
"<nobr>09/05/2017</nobr>","<nobr>17:14:57</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>09/05/2017</nobr>","<nobr>13:37:56</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>09/05/2017</nobr>","<nobr>13:32:54</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/05/2017</nobr>","<nobr>13:08:50</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>08/05/2017</nobr>","<nobr>13:04:15</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/05/2017</nobr>","<nobr>19:16:49</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>07/05/2017</nobr>","<nobr>19:13:23</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/05/2017</nobr>","<nobr>17:04:17</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>07/05/2017</nobr>","<nobr>17:00:10</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>07/05/2017</nobr>","<nobr>16:52:01</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>22</nobr>","<nobr>0,00</nobr>"
"<nobr>07/05/2017</nobr>","<nobr>04:42:26</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>60</nobr>","<nobr>0,00</nobr>"
"<nobr>07/05/2017</nobr>","<nobr>03:42:21</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>06/05/2017</nobr>","<nobr>19:18:26</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>06/05/2017</nobr>","<nobr>19:13:31</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>06/05/2017</nobr>","<nobr>14:08:11</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>06/05/2017</nobr>","<nobr>14:03:22</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>20:01:08</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>17</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>19:44:08</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>14:36:10</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>14:31:07</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>14:31:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>14:30:54</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>58</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>13:32:53</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>13:32:43</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>23</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>13:09:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>05/05/2017</nobr>","<nobr>13:08:48</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>11:02:28</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>05/05/2017</nobr>","<nobr>10:57:08</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>04/05/2017</nobr>","<nobr>19:42:43</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>04/05/2017</nobr>","<nobr>19:38:23</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>04/05/2017</nobr>","<nobr>19:38:08</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>04/05/2017</nobr>","<nobr>19:33:47</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>04/05/2017</nobr>","<nobr>01:56:50</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>04/05/2017</nobr>","<nobr>01:53:07</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>03/05/2017</nobr>","<nobr>23:26:01</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>03/05/2017</nobr>","<nobr>23:18:21</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>03/05/2017</nobr>","<nobr>23:18:13</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>44</nobr>","<nobr>0,00</nobr>"
"<nobr>03/05/2017</nobr>","<nobr>22:34:29</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>03/05/2017</nobr>","<nobr>10:47:56</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>03/05/2017</nobr>","<nobr>10:43:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>02/05/2017</nobr>","<nobr>19:30:52</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>20</nobr>","<nobr>0,00</nobr>"
"<nobr>02/05/2017</nobr>","<nobr>19:10:42</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>02/05/2017</nobr>","<nobr>11:39:56</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>02/05/2017</nobr>","<nobr>11:32:57</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>01/05/2017</nobr>","<nobr>12:27:53</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>13</nobr>","<nobr>0,00</nobr>"
"<nobr>01/05/2017</nobr>","<nobr>12:14:56</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>01/05/2017</nobr>","<nobr>12:02:38</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>16</nobr>","<nobr>0,00</nobr>"
"<nobr>01/05/2017</nobr>","<nobr>11:46:56</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>30/04/2017</nobr>","<nobr>22:58:25</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>30/04/2017</nobr>","<nobr>22:51:35</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>30/04/2017</nobr>","<nobr>14:20:42</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>30/04/2017</nobr>","<nobr>14:16:37</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>29/04/2017</nobr>","<nobr>19:45:21</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>29/04/2017</nobr>","<nobr>19:39:02</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>29/04/2017</nobr>","<nobr>02:23:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>29/04/2017</nobr>","<nobr>02:18:58</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>29/04/2017</nobr>","<nobr>02:16:24</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>1</nobr>","<nobr>0,00</nobr>"
"<nobr>29/04/2017</nobr>","<nobr>02:15:45</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>29/04/2017</nobr>","<nobr>02:15:36</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>29/04/2017</nobr>","<nobr>02:12:24</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>28/04/2017</nobr>","<nobr>23:21:10</nobr>","<nobr>24</nobr>","<nobr>Via Paoli</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>28/04/2017</nobr>","<nobr>23:12:40</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>28/04/2017</nobr>","<nobr>14:03:23</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>28/04/2017</nobr>","<nobr>13:56:33</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/04/2017</nobr>","<nobr>14:58:48</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>27/04/2017</nobr>","<nobr>14:53:25</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>27/04/2017</nobr>","<nobr>02:42:03</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>25/04/2017</nobr>","<nobr>12:22:16</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>25/04/2017</nobr>","<nobr>12:19:22</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>25/04/2017</nobr>","<nobr>10:07:36</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>8</nobr>","<nobr>0,00</nobr>"
"<nobr>25/04/2017</nobr>","<nobr>09:59:55</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>25/04/2017</nobr>","<nobr>00:33:06</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>25/04/2017</nobr>","<nobr>00:28:41</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>24/04/2017</nobr>","<nobr>21:52:13</nobr>","<nobr>24</nobr>","<nobr>Stazione FF.SS.</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>24/04/2017</nobr>","<nobr>21:47:54</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>13/04/2017</nobr>","<nobr>23:18:02</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>30</nobr>","<nobr>0,00</nobr>"
"<nobr>13/04/2017</nobr>","<nobr>22:48:45</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>13/04/2017</nobr>","<nobr>12:45:43</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>13/04/2017</nobr>","<nobr>12:41:21</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>13/04/2017</nobr>","<nobr>01:10:37</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>13/04/2017</nobr>","<nobr>01:06:58</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>12/04/2017</nobr>","<nobr>10:50:49</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>12/04/2017</nobr>","<nobr>10:46:19</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>12/04/2017</nobr>","<nobr>02:13:53</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>12/04/2017</nobr>","<nobr>02:07:58</nobr>","<nobr>12</nobr>","<nobr>Stazione FF.SS.</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>22:28:55</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>46</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>21:42:02</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>21:41:30</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>21:35:11</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>13:52:00</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>13:47:17</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>13:47:08</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>59</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>12:48:24</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>12:48:18</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>12:41:33</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>11/04/2017</nobr>","<nobr>09:16:38</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>11/04/2017</nobr>","<nobr>09:11:26</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>10/04/2017</nobr>","<nobr>20:24:01</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>10/04/2017</nobr>","<nobr>20:17:46</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>10/04/2017</nobr>","<nobr>17:17:07</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>2</nobr>","<nobr>0,00</nobr>"
"<nobr>10/04/2017</nobr>","<nobr>17:15:30</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>10/04/2017</nobr>","<nobr>17:14:29</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>31</nobr>","<nobr>0,00</nobr>"
"<nobr>10/04/2017</nobr>","<nobr>16:43:06</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>10/04/2017</nobr>","<nobr>11:37:25</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>5</nobr>","<nobr>0,00</nobr>"
"<nobr>10/04/2017</nobr>","<nobr>11:32:14</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/04/2017</nobr>","<nobr>17:16:52</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
"<nobr>09/04/2017</nobr>","<nobr>17:13:18</nobr>","<nobr>12</nobr>","<nobr>Municipio</nobr>","","",""
"<nobr>09/04/2017</nobr>","<nobr>11:55:26</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>12</nobr>","<nobr>0,00</nobr>"
"<nobr>09/04/2017</nobr>","<nobr>11:43:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>09/04/2017</nobr>","<nobr>01:20:55</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>7</nobr>","<nobr>0,00</nobr>"
"<nobr>09/04/2017</nobr>","<nobr>01:13:31</nobr>","<nobr>12</nobr>","<nobr>P. Rosmini</nobr>","","",""
"<nobr>08/04/2017</nobr>","<nobr>21:39:37</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>08/04/2017</nobr>","<nobr>21:35:06</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/04/2017</nobr>","<nobr>16:24:45</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>9</nobr>","<nobr>0,00</nobr>"
"<nobr>08/04/2017</nobr>","<nobr>16:15:20</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>08/04/2017</nobr>","<nobr>04:04:50</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>18</nobr>","<nobr>0,00</nobr>"
"<nobr>08/04/2017</nobr>","<nobr>03:46:21</nobr>","<nobr>12</nobr>","<nobr>Via Paoli</nobr>","","",""
"<nobr>07/04/2017</nobr>","<nobr>22:00:43</nobr>","<nobr>24</nobr>","<nobr>P. Rosmini</nobr>","","<nobr>4</nobr>","<nobr>0,00</nobr>"
"<nobr>07/04/2017</nobr>","<nobr>21:56:00</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>07/04/2017</nobr>","<nobr>16:03:58</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>6</nobr>","<nobr>0,00</nobr>"
"<nobr>07/04/2017</nobr>","<nobr>15:57:34</nobr>","<nobr>12</nobr>","<nobr>Ospedale</nobr>","","",""
"<nobr>06/04/2017</nobr>","<nobr>20:04:40</nobr>","<nobr>24</nobr>","<nobr>Ospedale</nobr>","","<nobr>10</nobr>","<nobr>0,00</nobr>"
"<nobr>06/04/2017</nobr>","<nobr>19:54:53</nobr>","<nobr>12</nobr>","<nobr>Mart</nobr>","","",""
"<nobr>06/04/2017</nobr>","<nobr>17:53:04</nobr>","<nobr>24</nobr>","<nobr>Mart</nobr>","","<nobr>3</nobr>","<nobr>0,00</nobr>"
